955.35	305.84	15.98
0.00	305.84	15.98	1.16	7.04
50.00	305.81	15.85	1.84	7.62
100.00	305.75	15.63	3.07	8.68
150.00	305.73	15.52	3.87	9.21
200.00	305.72	15.45	4.51	9.62
250.00	305.71	15.38	5.09	9.96
300.00	305.71	15.33	5.57	10.19
350.00	305.71	15.28	6.04	10.40
400.00	305.71	15.24	6.45	10.59
450.00	305.71	15.19	6.84	10.75
500.00	305.71	15.15	7.18	10.90
550.00	305.71	15.10	7.51	11.04
600.00	305.72	15.05	7.83	11.17
650.00	305.73	14.99	8.09	11.30
700.00	305.74	14.94	8.35	11.42
750.00	305.76	14.82	8.68	11.61
800.00	305.80	14.65	9.04	11.83
850.00	305.84	14.49	9.41	12.05
900.00	305.89	14.32	9.77	12.27
950.00	305.93	14.14	10.13	12.49
1000.00	306.04	13.83	10.62	12.75
1050.00	306.14	13.53	11.12	13.01
1100.00	306.25	13.22	11.58	13.29
1150.00	306.36	12.91	12.03	13.58
1200.00	306.46	12.60	12.49	13.86
1250.00	306.57	12.35	12.84	14.06
1300.00	306.66	12.13	13.10	14.21
1350.00	306.76	11.91	13.38	14.34
1400.00	306.86	11.69	13.64	14.48
1450.00	306.96	11.47	13.90	14.63
1500.00	307.06	11.25	14.15	14.77
1550.00	307.16	11.03	14.41	14.93
1600.00	307.29	10.78	14.72	15.08
1650.00	307.43	10.53	15.02	15.24
1700.00	307.56	10.29	15.35	15.39
1750.00	307.69	10.04	15.67	15.53
1800.00	307.82	9.79	15.99	15.68
1850.00	307.95	9.55	16.31	15.83
1900.00	308.08	9.30	16.64	15.96
1950.00	308.34	8.85	16.93	16.06
2000.00	308.60	8.41	17.22	16.18
2050.00	308.85	7.96	17.51	16.28
2100.00	309.11	7.52	17.80	16.39
2150.00	309.37	7.07	18.09	16.48
2200.00	309.63	6.63	18.38	16.56
2250.00	309.89	6.18	18.66	16.64
2300.00	310.15	5.74	18.95	16.72
2350.00	310.39	5.38	19.19	16.72
2400.00	310.64	5.05	19.39	16.70
2450.00	310.88	4.72	19.61	16.67
2500.00	311.12	4.39	19.83	16.65
2550.00	311.36	4.06	20.04	16.62
2600.00	311.61	3.73	20.26	16.59
2650.00	311.85	3.40	20.48	16.57
2700.00	312.09	3.07	20.70	16.53
2750.00	312.34	2.74	20.91	16.48
2800.00	312.52	2.56	21.03	16.36
2850.00	312.66	2.46	21.08	16.18
2900.00	312.81	2.37	21.13	16.02
2950.00	312.95	2.28	21.17	15.85
3000.00	313.10	2.19	21.21	15.68
3050.00	313.24	2.10	21.25	15.51
3100.00	313.39	2.00	21.29	15.34
