965.91	304.58	16.35
0.00	304.58	16.35	3.44	4.06
50.00	304.56	16.27	3.86	4.18
100.00	304.52	16.11	4.59	4.38
150.00	304.51	16.04	5.06	4.39
200.00	304.50	15.99	5.40	4.43
250.00	304.50	15.94	5.71	4.46
300.00	304.50	15.90	5.94	4.53
350.00	304.50	15.87	6.15	4.63
400.00	304.50	15.83	6.33	4.77
450.00	304.51	15.79	6.49	4.94
500.00	304.51	15.75	6.62	5.14
550.00	304.52	15.70	6.74	5.36
600.00	304.54	15.63	6.84	5.62
650.00	304.56	15.55	6.92	5.89
700.00	304.58	15.48	6.98	6.16
750.00	304.62	15.36	7.02	6.51
800.00	304.68	15.20	7.03	6.94
850.00	304.73	15.04	7.04	7.38
900.00	304.79	14.88	7.06	7.81
950.00	304.84	14.71	7.10	8.24
1000.00	304.96	14.45	7.15	8.62
1050.00	305.07	14.18	7.20	9.01
1100.00	305.18	13.91	7.22	9.30
1150.00	305.29	13.64	7.25	9.59
1200.00	305.40	13.38	7.27	9.88
1250.00	305.49	13.17	7.35	10.14
1300.00	305.56	13.01	7.47	10.37
1350.00	305.63	12.86	7.61	10.59
1400.00	305.70	12.70	7.74	10.82
1450.00	305.78	12.54	7.87	11.04
1500.00	305.85	12.38	8.02	11.22
1550.00	305.92	12.22	8.18	11.40
1600.00	306.01	12.03	8.38	11.58
1650.00	306.09	11.85	8.59	11.76
1700.00	306.18	11.66	8.84	11.96
1750.00	306.27	11.47	9.09	12.15
1800.00	306.35	11.29	9.35	12.35
1850.00	306.44	11.10	9.61	12.53
1900.00	306.53	10.91	9.84	12.71
1950.00	306.64	10.68	10.12	12.85
2000.00	306.75	10.45	10.43	12.99
2050.00	306.87	10.21	10.73	13.12
2100.00	306.98	9.97	11.03	13.26
2150.00	307.10	9.73	11.32	13.40
2200.00	307.21	9.49	11.61	13.53
2250.00	307.33	9.25	11.90	13.67
2300.00	307.44	9.01	12.19	13.81
2350.00	307.72	8.55	12.58	13.85
2400.00	308.17	7.85	13.07	13.78
2450.00	308.62	7.15	13.56	13.70
2500.00	309.07	6.45	14.04	13.62
2550.00	309.52	5.75	14.52	13.54
2600.00	309.96	5.05	15.00	13.46
2650.00	310.41	4.35	15.48	13.38
2700.00	310.86	3.65	15.92	13.29
2750.00	311.31	2.96	16.35	13.19
2800.00	311.68	2.41	16.71	13.12
2850.00	311.83	2.32	16.80	13.13
2900.00	311.99	2.23	16.89	13.15
2950.00	312.14	2.14	16.98	13.15
3000.00	312.30	2.05	17.03	13.13
3050.00	312.45	1.96	17.09	13.11
3100.00	312.61	1.87	17.14	13.10
3150.00	312.76	1.78	17.19	13.08
3200.00	312.91	1.69	17.24	13.06
3250.00	313.07	1.60	17.30	13.05
3300.00	313.21	1.53	17.30	13.04
3350.00	313.27	1.51	17.17	13.02
3400.00	313.33	1.50	17.05	13.00
3450.00	313.40	1.49	16.94	12.98
3500.00	313.46	1.48	16.81	12.96
3550.00	313.53	1.47	16.69	12.94
3600.00	313.59	1.46	16.60	12.91
3650.00	313.65	1.45	16.53	12.89
3700.00	313.72	1.43	16.44	12.86
3750.00	313.78	1.42	16.36	12.84
3800.00	313.84	1.41	16.27	12.81
3850.00	313.92	1.40	16.27	12.78
3900.00	314.02	1.39	16.47	12.73
3950.00	314.12	1.38	16.67	12.69
4000.00	314.22	1.36	16.88	12.65
4050.00	314.32	1.35	17.09	12.60
4100.00	314.42	1.34	17.30	12.56
4150.00	314.52	1.33	17.51	12.51
4200.00	314.62	1.31	17.71	12.46
4250.00	314.71	1.30	17.93	12.44
4300.00	314.81	1.29	18.16	12.41
4350.00	314.91	1.28	18.38	12.39
4400.00	315.01	1.26	18.61	12.37
4450.00	315.15	1.26	18.96	12.40
4500.00	315.31	1.26	19.43	12.47
4550.00	315.47	1.26	19.89	12.56
4600.00	315.63	1.27	20.36	12.64
4650.00	315.80	1.27	20.84	12.73
4700.00	315.96	1.27	21.31	12.82
4750.00	316.12	1.27	21.79	12.92
4800.00	316.28	1.27	22.27	13.01
4850.00	316.45	1.28	22.74	13.10
4900.00	316.61	1.28	23.21	13.20
4950.00	316.77	1.28	23.69	13.30
5000.00	316.93	1.28	24.18	13.43
5050.00	317.10	1.29	24.68	13.57
5100.00	317.25	1.28	25.08	13.70
5150.00	317.41	1.28	25.47	13.82
5200.00	317.57	1.27	25.85	13.95
5250.00	317.72	1.27	26.24	14.07
5300.00	317.88	1.26	26.62	14.20
5350.00	318.04	1.26	27.01	14.33
5400.00	318.19	1.25	27.39	14.47
5450.00	318.35	1.25	27.76	14.61
5500.00	318.51	1.24	28.14	14.75
5550.00	318.66	1.23	28.52	14.89
5600.00	318.82	1.23	28.90	15.03
5650.00	318.98	1.22	29.27	15.17
5700.00	319.13	1.22	29.66	15.30
5750.00	319.29	1.21	30.00	15.45
5800.00	319.41	1.19	30.07	15.54
5850.00	319.54	1.17	30.14	15.64
5900.00	319.66	1.14	30.21	15.74
5950.00	319.78	1.12	30.27	15.84
6000.00	319.91	1.10	30.33	15.93
6050.00	320.03	1.07	30.40	16.03
6100.00	320.15	1.05	30.47	16.13
6150.00	320.28	1.03	30.54	16.23
6200.00	320.40	1.01	30.60	16.35
6250.00	320.53	0.98	30.68	16.47
6300.00	320.65	0.96	30.75	16.58
6350.00	320.77	0.94	30.82	16.70
6400.00	320.90	0.91	30.88	16.81
6450.00	321.02	0.89	30.96	16.93
6500.00	321.15	0.86	30.93	17.02
6550.00	321.29	0.83	30.89	17.12
6600.00	321.43	0.81	30.84	17.21
6650.00	321.56	0.78	30.79	17.29
6700.00	321.70	0.75	30.74	17.37
6750.00	321.83	0.72	30.69	17.45
6800.00	321.97	0.69	30.63	17.53
6850.00	322.10	0.66	30.58	17.61
6900.00	322.24	0.64	30.52	17.69
6950.00	322.37	0.61	30.47	17.77
7000.00	322.51	0.58	30.42	17.85
7050.00	322.64	0.55	30.35	17.91
7100.00	322.78	0.52	30.27	17.97
7150.00	322.91	0.49	30.19	18.03
7200.00	323.05	0.48	30.15	18.07
7250.00	323.20	0.46	30.12	18.10
7300.00	323.34	0.44	30.09	18.14
7350.00	323.48	0.42	30.06	18.17
7400.00	323.63	0.41	30.03	18.21
7450.00	323.77	0.39	30.00	18.24
7500.00	323.91	0.37	29.96	18.27
7550.00	324.05	0.36	29.93	18.26
7600.00	324.20	0.34	29.89	18.26
7650.00	324.34	0.32	29.86	18.25
7700.00	324.48	0.31	29.82	18.25
7750.00	324.63	0.29	29.79	18.24
7800.00	324.77	0.27	29.76	18.24
7850.00	324.91	0.25	29.73	18.23
7900.00	325.05	0.25	29.79	18.20
7950.00	325.20	0.24	29.85	18.17
8000.00	325.34	0.23	29.91	18.14
8050.00	325.48	0.22	29.97	18.11
8100.00	325.63	0.21	30.04	18.08
8150.00	325.77	0.21	30.10	18.04
8200.00	325.91	0.20	30.17	18.01
8250.00	326.05	0.19	30.24	17.98
8300.00	326.20	0.18	30.30	17.95
8350.00	326.34	0.17	30.37	17.91
8400.00	326.48	0.16	30.44	17.88
8450.00	326.63	0.16	30.50	17.85
8500.00	326.77	0.15	30.59	17.80
8550.00	326.91	0.14	30.70	17.75
8600.00	327.05	0.14	30.84	17.70
8650.00	327.20	0.13	30.99	17.64
8700.00	327.34	0.13	31.13	17.58
8750.00	327.48	0.12	31.28	17.52
8800.00	327.62	0.12	31.42	17.47
8850.00	327.76	0.11	31.56	17.40
8900.00	327.91	0.11	31.71	17.35
8950.00	328.05	0.10	31.85	17.28
9000.00	328.19	0.10	31.99	17.21
9050.00	328.33	0.09	32.13	17.13
9100.00	328.47	0.09	32.27	17.06
9150.00	328.61	0.09	32.41	16.98
9200.00	328.76	0.08	32.55	16.90
9250.00	328.92	0.08	32.69	16.77
9300.00	329.08	0.08	32.84	16.66
9350.00	329.24	0.07	32.98	16.54
9400.00	329.39	0.07	33.11	16.43
9450.00	329.55	0.07	33.25	16.31
9500.00	329.71	0.07	33.41	16.22
9550.00	329.87	0.06	33.57	16.14
9600.00	330.03	0.06	33.73	16.04
9650.00	330.19	0.06	33.89	15.96
9700.00	330.35	0.06	34.05	15.86
9750.00	330.50	0.05	34.21	15.78
9800.00	330.66	0.05	34.37	15.69
9850.00	330.83	0.05	34.52	15.60
9900.00	331.04	0.05	34.65	15.49
9950.00	331.25	0.05	34.78	15.39
10000.00	331.46	0.04	34.89	15.28
10050.00	331.67	0.04	35.01	15.18
10100.00	331.88	0.04	35.12	15.08
10150.00	332.09	0.04	35.23	14.99
