965.50	305.63	16.96
0.00	305.63	16.96	6.90	8.04
50.00	305.61	16.81	7.32	8.49
100.00	305.59	16.53	8.05	9.28
150.00	305.59	16.41	8.39	9.66
200.00	305.59	16.32	8.58	9.88
250.00	305.58	16.25	8.73	10.05
300.00	305.59	16.19	8.81	10.18
350.00	305.59	16.13	8.86	10.31
400.00	305.59	16.07	8.91	10.43
450.00	305.60	16.02	8.93	10.54
500.00	305.60	15.97	8.95	10.65
550.00	305.61	15.91	8.98	10.76
600.00	305.62	15.85	9.03	10.89
650.00	305.63	15.78	9.12	11.01
700.00	305.64	15.72	9.23	11.13
750.00	305.67	15.60	9.38	11.29
800.00	305.71	15.42	9.61	11.49
850.00	305.76	15.24	9.84	11.70
900.00	305.80	15.06	10.05	11.89
950.00	305.85	14.88	10.24	12.07
1000.00	305.94	14.59	10.49	12.24
1050.00	306.03	14.29	10.75	12.42
1100.00	306.13	14.00	11.03	12.57
1150.00	306.23	13.70	11.31	12.73
1200.00	306.32	13.41	11.58	12.90
1250.00	306.42	13.13	11.75	13.02
1300.00	306.51	12.88	11.82	13.12
1350.00	306.60	12.63	11.90	13.21
1400.00	306.69	12.38	11.96	13.31
1450.00	306.79	12.13	12.03	13.41
1500.00	306.88	11.89	12.09	13.55
1550.00	306.97	11.64	12.16	13.68
1600.00	307.07	11.39	12.25	13.84
1650.00	307.17	11.14	12.33	13.99
1700.00	307.28	10.90	12.44	14.16
1750.00	307.38	10.65	12.55	14.31
1800.00	307.48	10.40	12.65	14.48
1850.00	307.58	10.16	12.77	14.65
1900.00	307.68	9.91	12.88	14.81
1950.00	307.96	9.34	13.15	14.96
2000.00	308.32	8.63	13.49	15.12
2050.00	308.68	7.92	13.84	15.28
2100.00	309.04	7.20	14.18	15.43
2150.00	309.40	6.49	14.51	15.59
2200.00	309.76	5.78	14.86	15.74
2250.00	310.12	5.06	15.20	15.90
2300.00	310.47	4.35	15.55	16.05
2350.00	310.78	3.79	15.84	16.15
2400.00	310.99	3.55	16.07	16.18
2450.00	311.19	3.30	16.31	16.17
2500.00	311.39	3.05	16.54	16.18
2550.00	311.60	2.81	16.78	16.18
2600.00	311.80	2.56	17.01	16.18
2650.00	312.01	2.31	17.25	16.19
2700.00	312.21	2.07	17.50	16.15
2750.00	312.42	1.82	17.75	16.13
2800.00	312.61	1.59	17.97	16.09
2850.00	312.71	1.58	17.97	16.01
2900.00	312.81	1.56	17.97	15.95
2950.00	312.91	1.54	17.97	15.86
3000.00	313.01	1.53	17.99	15.77
3050.00	313.11	1.51	18.01	15.67
3100.00	313.21	1.50	18.04	15.57
3150.00	313.31	1.48	18.06	15.47
3200.00	313.41	1.46	18.08	15.37
3250.00	313.51	1.45	18.11	15.26
3300.00	313.61	1.43	18.16	15.12
3350.00	313.69	1.44	18.20	15.01
3400.00	313.77	1.44	18.23	14.91
3450.00	313.85	1.45	18.27	14.80
3500.00	313.93	1.46	18.31	14.70
3550.00	314.01	1.46	18.35	14.59
3600.00	314.09	1.47	18.38	14.48
3650.00	314.17	1.48	18.41	14.37
3700.00	314.25	1.48	18.44	14.25
3750.00	314.33	1.49	18.47	14.14
3800.00	314.41	1.50	18.50	14.02
3850.00	314.49	1.50	18.55	13.91
3900.00	314.61	1.50	18.77	13.81
3950.00	314.74	1.50	18.98	13.71
4000.00	314.86	1.50	19.18	13.61
4050.00	314.98	1.50	19.39	13.51
4100.00	315.11	1.50	19.60	13.42
4150.00	315.23	1.50	19.81	13.32
4200.00	315.35	1.50	20.02	13.21
4250.00	315.47	1.50	20.23	13.12
4300.00	315.60	1.50	20.43	13.02
4350.00	315.72	1.50	20.64	12.92
