965.50	305.63	16.96
0.00	305.63	16.96	4.15	6.85
50.00	305.61	16.81	4.68	8.96
100.00	305.59	16.53	5.23	9.74
150.00	305.59	16.41	5.49	10.10
200.00	305.59	16.32	5.68	10.36
250.00	305.58	16.25	5.84	10.57
300.00	305.59	16.19	5.97	10.73
350.00	305.59	16.13	6.08	10.88
400.00	305.59	16.07	6.20	11.02
450.00	305.60	16.02	6.30	11.14
500.00	305.60	15.97	6.41	11.26
550.00	305.61	15.91	6.52	11.37
600.00	305.62	15.85	6.64	11.49
650.00	305.63	15.78	6.76	11.60
700.00	305.64	15.72	6.89	11.71
750.00	305.67	15.60	7.09	11.86
800.00	305.71	15.42	7.37	12.05
850.00	305.76	15.24	7.66	12.24
900.00	305.80	15.06	7.94	12.43
950.00	305.85	14.88	8.23	12.62
1000.00	305.94	14.59	8.58	12.80
1050.00	306.03	14.29	8.94	12.98
1100.00	306.13	14.00	9.31	13.15
1150.00	306.23	13.70	9.67	13.33
1200.00	306.32	13.41	10.03	13.51
1250.00	306.42	13.13	10.28	13.64
1300.00	306.51	12.88	10.43	13.72
1350.00	306.60	12.63	10.58	13.79
1400.00	306.69	12.38	10.72	13.87
1450.00	306.79	12.13	10.87	13.95
1500.00	306.88	11.89	11.01	14.03
1550.00	306.97	11.64	11.16	14.11
1600.00	307.07	11.39	11.33	14.21
1650.00	307.17	11.14	11.49	14.31
1700.00	307.28	10.90	11.66	14.41
1750.00	307.38	10.65	11.82	14.50
1800.00	307.48	10.40	11.98	14.60
1850.00	307.58	10.16	12.15	14.70
1900.00	307.68	9.91	12.31	14.80
1950.00	307.96	9.34	12.62	14.90
2000.00	308.32	8.63	13.00	15.01
2050.00	308.68	7.92	13.38	15.12
2100.00	309.04	7.20	13.76	15.22
2150.00	309.40	6.49	14.13	15.33
2200.00	309.76	5.78	14.51	15.43
2250.00	310.12	5.06	14.89	15.54
2300.00	310.47	4.35	15.27	15.64
2350.00	310.78	3.79	15.60	15.70
2400.00	310.99	3.55	15.86	15.68
2450.00	311.19	3.30	16.11	15.65
2500.00	311.39	3.05	16.36	15.63
2550.00	311.60	2.81	16.62	15.61
2600.00	311.80	2.56	16.87	15.58
2650.00	312.01	2.31	17.12	15.56
2700.00	312.21	2.07	17.38	15.53
2750.00	312.42	1.82	17.63	15.51
2800.00	312.61	1.59	17.86	15.48
2850.00	312.71	1.58	17.86	15.41
2900.00	312.81	1.56	17.86	15.35
2950.00	312.91	1.54	17.86	15.28
3000.00	313.01	1.53	17.86	15.22
3050.00	313.11	1.51	17.86	15.15
3100.00	313.21	1.50	17.86	15.09
3150.00	313.31	1.48	17.86	15.02
3200.00	313.41	1.46	17.86	14.96
3250.00	313.51	1.45	17.86	14.89
3300.00	313.61	1.43	17.86	14.82
3350.00	313.69	1.44	17.85	14.79
3400.00	313.77	1.44	17.84	14.76
3450.00	313.85	1.45	17.83	14.73
3500.00	313.93	1.46	17.82	14.70
3550.00	314.01	1.46	17.81	14.67
3600.00	314.09	1.47	17.80	14.64
3650.00	314.17	1.48	17.79	14.61
3700.00	314.25	1.48	17.78	14.58
3750.00	314.33	1.49	17.77	14.55
3800.00	314.41	1.50	17.76	14.52
3850.00	314.49	1.50	17.77	14.49
3900.00	314.61	1.50	17.96	14.48
3950.00	314.74	1.50	18.15	14.47
4000.00	314.86	1.50	18.33	14.46
4050.00	314.98	1.50	18.52	14.45
4100.00	315.11	1.50	18.71	14.45
4150.00	315.23	1.50	18.90	14.44
4200.00	315.35	1.50	19.09	14.43
4250.00	315.47	1.50	19.28	14.42
4300.00	315.60	1.50	19.46	14.41
4350.00	315.72	1.50	19.65	14.40
4400.00	315.84	1.51	19.84	14.39
4450.00	315.97	1.50	20.06	14.39
4500.00	316.11	1.50	20.36	14.39
4550.00	316.25	1.50	20.65	14.38
4600.00	316.39	1.49	20.95	14.38
4650.00	316.54	1.49	21.24	14.38
4700.00	316.68	1.49	21.54	14.38
4750.00	316.82	1.48	21.83	14.38
4800.00	316.96	1.48	22.13	14.38
4850.00	317.10	1.48	22.42	14.37
4900.00	317.24	1.47	22.72	14.37
4950.00	317.38	1.47	23.01	14.37
5000.00	317.52	1.47	23.31	14.37
5050.00	317.66	1.46	23.60	14.37
5100.00	317.79	1.45	23.84	14.39
5150.00	317.91	1.44	24.05	14.42
5200.00	318.03	1.42	24.25	14.46
5250.00	318.15	1.41	24.45	14.50
5300.00	318.27	1.39	24.66	14.54
5350.00	318.39	1.38	24.86	14.58
5400.00	318.51	1.36	25.06	14.61
5450.00	318.63	1.35	25.26	14.65
5500.00	318.75	1.33	25.47	14.69
5550.00	318.87	1.32	25.67	14.73
5600.00	318.99	1.30	25.87	14.76
5650.00	319.11	1.29	26.08	14.80
5700.00	319.23	1.27	26.28	14.84
5750.00	319.35	1.25	26.48	14.88
5800.00	319.46	1.23	26.60	14.92
5850.00	319.56	1.19	26.70	14.96
5900.00	319.67	1.16	26.80	15.00
5950.00	319.78	1.13	26.90	15.04
6000.00	319.89	1.10	27.00	15.08
6050.00	319.99	1.06	27.10	15.12
6100.00	320.10	1.03	27.20	15.16
6150.00	320.21	1.00	27.30	15.21
6200.00	320.32	0.97	27.40	15.25
6250.00	320.42	0.94	27.50	15.29
6300.00	320.53	0.90	27.60	15.33
6350.00	320.64	0.87	27.70	15.37
6400.00	320.75	0.84	27.80	15.41
6450.00	320.85	0.81	27.90	15.45
6500.00	320.98	0.78	28.00	15.50
6550.00	321.12	0.75	28.10	15.56
6600.00	321.26	0.72	28.20	15.62
6650.00	321.40	0.69	28.30	15.68
6700.00	321.54	0.66	28.41	15.74
6750.00	321.69	0.63	28.51	15.80
6800.00	321.83	0.60	28.61	15.86
6850.00	321.97	0.57	28.71	15.92
6900.00	322.11	0.54	28.81	15.98
6950.00	322.25	0.51	28.92	16.04
7000.00	322.39	0.48	29.02	16.10
7050.00	322.53	0.45	29.12	16.16
7100.00	322.67	0.42	29.22	16.22
7150.00	322.81	0.39	29.33	16.28
7200.00	322.97	0.37	29.44	16.34
7250.00	323.14	0.35	29.57	16.39
7300.00	323.30	0.34	29.70	16.44
7350.00	323.47	0.33	29.83	16.49
7400.00	323.64	0.31	29.96	16.54
7450.00	323.80	0.30	30.09	16.58
7500.00	323.97	0.28	30.23	16.63
7550.00	324.14	0.27	30.36	16.68
7600.00	324.30	0.26	30.49	16.73
7650.00	324.47	0.24	30.62	16.78
7700.00	324.63	0.23	30.75	16.83
7750.00	324.80	0.21	30.88	16.88
7800.00	324.97	0.20	31.01	16.93
7850.00	325.13	0.18	31.14	16.98
7900.00	325.29	0.18	31.26	16.98
7950.00	325.45	0.17	31.38	16.96
8000.00	325.60	0.17	31.50	16.95
8050.00	325.76	0.16	31.61	16.93
8100.00	325.91	0.16	31.73	16.92
8150.00	326.07	0.15	31.85	16.91
8200.00	326.22	0.15	31.97	16.89
8250.00	326.38	0.15	32.09	16.88
8300.00	326.53	0.14	32.21	16.87
8350.00	326.69	0.14	32.33	16.85
8400.00	326.84	0.13	32.44	16.84
8450.00	327.00	0.13	32.56	16.82
8500.00	327.15	0.12	32.68	16.81
8550.00	327.31	0.12	32.80	16.78
8600.00	327.45	0.12	32.90	16.72
8650.00	327.59	0.11	33.00	16.65
8700.00	327.73	0.11	33.11	16.59
8750.00	327.88	0.11	33.21	16.52
8800.00	328.02	0.11	33.32	16.46
8850.00	328.16	0.10	33.42	16.39
8900.00	328.31	0.10	33.52	16.32
8950.00	328.45	0.10	33.63	16.26
9000.00	328.59	0.10	33.73	16.19
9050.00	328.73	0.10	33.83	16.13
9100.00	328.88	0.09	33.94	16.06
9150.00	329.02	0.09	34.04	16.00
9200.00	329.16	0.09	34.15	15.93
9250.00	329.33	0.09	34.25	15.85
9300.00	329.50	0.09	34.35	15.76
9350.00	329.67	0.08	34.46	15.67
9400.00	329.84	0.08	34.56	15.59
9450.00	330.00	0.08	34.66	15.50
9500.00	330.17	0.08	34.77	15.42
9550.00	330.34	0.07	34.87	15.33
9600.00	330.51	0.07	34.97	15.24
9650.00	330.68	0.07	35.08	15.16
9700.00	330.85	0.07	35.18	15.07
9750.00	331.01	0.07	35.28	14.98
9800.00	331.18	0.06	35.39	14.90
9850.00	331.35	0.06	35.49	14.81
9900.00	331.57	0.06	35.60	14.71
9950.00	331.79	0.06	35.70	14.61
10000.00	332.01	0.06	35.81	14.51
10050.00	332.24	0.05	35.92	14.42
10100.00	332.46	0.05	36.03	14.32
10150.00	332.68	0.05	36.13	14.22
10200.00	332.91	0.05	36.24	14.12
10250.00	333.13	0.05	36.35	14.02
10300.00	333.35	0.04	36.46	13.92
10350.00	333.57	0.04	36.56	13.82
10400.00	333.80	0.04	36.67	13.72
10450.00	334.02	0.04	36.78	13.62
10500.00	334.24	0.04	36.89	13.52
10550.00	334.53	0.03	36.95	13.51
10600.00	334.81	0.03	37.02	13.49
10650.00	335.09	0.03	37.08	13.48
10700.00	335.37	0.03	37.15	13.46
10750.00	335.65	0.03	37.22	13.45
10800.00	335.93	0.03	37.28	13.44
10850.00	336.22	0.03	37.35	13.42
10900.00	336.50	0.03	37.41	13.41
10950.00	336.78	0.02	37.48	13.39
11000.00	337.06	0.02	37.54	13.38
11050.00	337.34	0.02	37.61	13.36
11100.00	337.63	0.02	37.68	13.35
11150.00	337.94	0.02	37.73	13.35
11200.00	338.34	0.02	37.75	13.37
11250.00	338.74	0.02	37.78	13.39
11300.00	339.15	0.02	37.80	13.41
11350.00	339.55	0.02	37.82	13.43
11400.00	339.95	0.02	37.85	13.45
11450.00	340.35	0.02	37.87	13.47
11500.00	340.75	0.01	37.90	13.50
11550.00	341.15	0.01	37.92	13.52
11600.00	341.56	0.01	37.94	13.54
11650.00	341.96	0.01	37.97	13.56
11700.00	342.36	0.01	37.99	13.58
11750.00	342.76	0.01	38.01	13.60
11800.00	343.33	0.01	37.96	13.61
11850.00	343.97	0.01	37.87	13.60
11900.00	344.61	0.01	37.78	13.60
11950.00	345.25	0.01	37.70	13.60
12000.00	345.88	0.01	37.61	13.59
12050.00	346.52	0.01	37.52	13.59
12100.00	347.16	0.01	37.43	13.59
12150.00	347.80	0.01	37.34	13.58
12200.00	348.44	0.01	37.26	13.58
12250.00	349.07	0.01	37.17	13.58
12300.00	349.71	0.01	37.08	13.57
12350.00	350.35	0.01	36.99	13.57
12400.00	351.04	0.01	36.88	13.55
12450.00	351.88	0.01	36.66	13.48
12500.00	352.73	0.01	36.45	13.42
12550.00	353.57	0.01	36.24	13.35
12600.00	354.42	0.01	36.03	13.28
12650.00	355.26	0.01	35.82	13.21
12700.00	356.10	0.01	35.61	13.15
12750.00	356.95	0.01	35.40	13.08
12800.00	357.79	0.01	35.19	13.01
12850.00	358.64	0.01	34.98	12.94
12900.00	359.48	0.01	34.77	12.88
12950.00	360.32	0.01	34.56	12.81
13000.00	361.17	0.01	34.35	12.74
13050.00	362.07	0.01	34.06	12.69
13100.00	362.97	0.01	33.75	12.64
13150.00	363.88	0.01	33.44	12.60
13200.00	364.79	0.01	33.13	12.55
13250.00	365.70	0.01	32.82	12.50
13300.00	366.61	0.01	32.51	12.45
13350.00	367.52	0.01	32.20	12.41
13400.00	368.43	0.01	31.89	12.36
13450.00	369.33	0.01	31.58	12.31
13500.00	370.24	0.01	31.27	12.27
13550.00	371.15	0.01	30.96	12.22
13600.00	372.06	0.01	30.65	12.17
13650.00	372.95	0.01	30.35	12.15
13700.00	373.81	0.01	30.06	12.17
13750.00	374.67	0.01	29.77	12.19
13800.00	375.53	0.01	29.48	12.20
13850.00	376.39	0.01	29.19	12.22
13900.00	377.25	0.00	28.90	12.24
13950.00	378.11	0.00	28.61	12.26
14000.00	378.97	0.00	28.32	12.28
14050.00	379.83	0.00	28.03	12.30
14100.00	380.69	0.00	27.74	12.32
14150.00	381.55	0.00	27.45	12.34
14200.00	382.41	0.00	27.16	12.35
14250.00	383.27	0.00	26.87	12.37
14300.00	384.08	0.00	26.74	12.36
14350.00	384.89	0.00	26.64	12.35
14400.00	385.69	0.00	26.53	12.33
14450.00	386.50	0.00	26.42	12.32
14500.00	387.31	0.00	26.31	12.30
14550.00	388.11	0.00	26.20	12.29
14600.00	388.92	0.00	26.10	12.27
14650.00	389.73	0.00	25.99	12.26
14700.00	390.53	0.00	25.88	12.24
