956.58	305.72	15.37
0.00	305.72	15.37	2.73	9.18
50.00	305.64	15.31	3.49	9.34
100.00	305.50	15.21	3.92	10.05
150.00	305.44	15.14	4.20	10.45
200.00	305.40	15.09	4.42	10.74
250.00	305.38	15.04	4.62	10.99
300.00	305.36	14.99	4.79	11.18
350.00	305.35	14.95	4.96	11.34
400.00	305.34	14.91	5.11	11.49
450.00	305.34	14.87	5.26	11.61
500.00	305.33	14.82	5.40	11.73
550.00	305.34	14.78	5.55	11.84
600.00	305.34	14.72	5.72	11.94
650.00	305.35	14.66	5.88	12.05
700.00	305.36	14.60	6.04	12.15
750.00	305.42	14.40	6.29	12.27
800.00	305.51	14.11	6.59	12.40
850.00	305.59	13.82	6.88	12.53
900.00	305.68	13.53	7.18	12.66
950.00	305.77	13.24	7.49	12.80
1000.00	305.89	12.95	7.92	12.95
1050.00	306.01	12.65	8.35	13.10
1100.00	306.12	12.36	8.78	13.25
1150.00	306.24	12.06	9.21	13.40
1200.00	306.36	11.77	9.63	13.55
1250.00	306.45	11.56	9.89	13.63
1300.00	306.54	11.39	10.08	13.68
1350.00	306.62	11.22	10.26	13.74
1400.00	306.70	11.05	10.45	13.79
1450.00	306.78	10.88	10.63	13.84
1500.00	306.86	10.71	10.81	13.89
1550.00	306.97	10.49	11.01	13.95
1600.00	307.13	10.19	11.22	14.01
1650.00	307.29	9.89	11.43	14.06
1700.00	307.45	9.59	11.65	14.12
1750.00	307.61	9.28	11.86	14.18
1800.00	307.77	8.98	12.07	14.24
1850.00	307.93	8.68	12.29	14.30
1900.00	308.09	8.37	12.50	14.35
1950.00	308.33	7.98	12.63	14.43
2000.00	308.57	7.59	12.76	14.50
2050.00	308.81	7.19	12.89	14.58
2100.00	309.05	6.80	13.03	14.65
2150.00	309.29	6.40	13.16	14.72
2200.00	309.53	6.01	13.29	14.80
2250.00	309.77	5.61	13.42	14.87
2300.00	310.01	5.22	13.56	14.95
2350.00	310.19	4.98	13.64	15.03
2400.00	310.35	4.79	13.70	15.11
2450.00	310.51	4.59	13.77	15.20
2500.00	310.67	4.40	13.84	15.28
2550.00	310.84	4.20	13.90	15.36
2600.00	311.00	4.01	13.97	15.45
2650.00	311.16	3.82	14.03	15.53
2700.00	311.32	3.62	14.10	15.61
2750.00	311.49	3.43	14.17	15.70
2800.00	311.63	3.29	14.20	15.74
2850.00	311.77	3.19	14.20	15.76
2900.00	311.90	3.08	14.21	15.77
2950.00	312.04	2.98	14.22	15.79
3000.00	312.17	2.88	14.22	15.81
3050.00	312.31	2.77	14.23	15.82
3100.00	312.44	2.67	14.24	15.84
3150.00	312.58	2.57	14.25	15.86
3200.00	312.71	2.46	14.25	15.88
3250.00	312.84	2.36	14.26	15.89
3300.00	312.92	2.32	14.28	15.87
3350.00	312.98	2.31	14.30	15.82
3400.00	313.03	2.30	14.33	15.77
3450.00	313.08	2.29	14.35	15.72
3500.00	313.13	2.28	14.38	15.67
3550.00	313.18	2.27	14.40	15.62
3600.00	313.23	2.26	14.43	15.57
3650.00	313.28	2.25	14.46	15.52
3700.00	313.34	2.24	14.48	15.47
3750.00	313.39	2.23	14.51	15.42
3800.00	313.44	2.22	14.53	15.37
3850.00	313.64	2.14	14.72	15.32
3900.00	313.85	2.07	14.92	15.27
3950.00	314.07	1.99	15.13	15.21
4000.00	314.28	1.91	15.33	15.16
4050.00	314.50	1.83	15.53	15.10
4100.00	314.71	1.75	15.74	15.05
4150.00	314.93	1.67	15.94	15.00
4200.00	315.15	1.59	16.14	14.94
4250.00	315.36	1.52	16.35	14.89
4300.00	315.58	1.44	16.55	14.83
4350.00	315.79	1.36	16.76	14.78
4400.00	315.98	1.30	16.98	14.72
4450.00	316.08	1.30	17.27	14.66
4500.00	316.18	1.30	17.56	14.60
4550.00	316.29	1.30	17.84	14.54
4600.00	316.39	1.30	18.13	14.48
4650.00	316.49	1.30	18.42	14.42
4700.00	316.60	1.29	18.70	14.35
4750.00	316.70	1.29	18.99	14.29
4800.00	316.81	1.29	19.28	14.23
4850.00	316.91	1.29	19.56	14.17
4900.00	317.01	1.29	19.85	14.11
4950.00	317.12	1.29	20.14	14.05
5000.00	317.22	1.29	20.42	13.98
5050.00	317.33	1.29	20.74	13.98
5100.00	317.45	1.28	21.06	13.99
5150.00	317.57	1.28	21.39	14.01
5200.00	317.68	1.28	21.72	14.03
5250.00	317.80	1.27	22.04	14.05
5300.00	317.92	1.27	22.37	14.06
5350.00	318.04	1.27	22.70	14.08
5400.00	318.15	1.26	23.02	14.10
5450.00	318.27	1.26	23.35	14.12
5500.00	318.39	1.26	23.68	14.13
5550.00	318.51	1.25	24.00	14.15
5600.00	318.63	1.25	24.33	14.17
5650.00	318.74	1.25	24.66	14.19
5700.00	318.86	1.24	24.97	14.21
5750.00	318.98	1.23	25.18	14.27
5800.00	319.10	1.21	25.38	14.33
5850.00	319.22	1.19	25.58	14.39
5900.00	319.34	1.18	25.79	14.45
5950.00	319.46	1.16	25.99	14.52
6000.00	319.58	1.14	26.19	14.58
6050.00	319.70	1.13	26.40	14.64
6100.00	319.82	1.11	26.60	14.70
6150.00	319.94	1.09	26.80	14.76
6200.00	320.06	1.08	27.00	14.83
6250.00	320.18	1.06	27.21	14.89
6300.00	320.30	1.04	27.41	14.95
6350.00	320.42	1.03	27.61	15.01
6400.00	320.54	1.01	27.82	15.07
6450.00	320.66	0.98	27.89	15.13
6500.00	320.78	0.96	27.96	15.18
6550.00	320.90	0.93	28.04	15.23
6600.00	321.02	0.90	28.11	15.28
6650.00	321.14	0.88	28.18	15.33
6700.00	321.26	0.85	28.25	15.38
6750.00	321.38	0.82	28.33	15.43
6800.00	321.50	0.80	28.40	15.49
6850.00	321.62	0.77	28.47	15.54
6900.00	321.74	0.74	28.55	15.59
6950.00	321.86	0.72	28.62	15.64
7000.00	321.98	0.69	28.69	15.69
7050.00	322.10	0.66	28.77	15.74
7100.00	322.23	0.63	28.84	15.79
7150.00	322.38	0.61	28.94	15.82
7200.00	322.53	0.59	29.03	15.84
7250.00	322.67	0.57	29.12	15.87
7300.00	322.82	0.55	29.21	15.89
7350.00	322.97	0.53	29.30	15.92
7400.00	323.12	0.50	29.40	15.94
7450.00	323.27	0.48	29.49	15.97
7500.00	323.42	0.46	29.58	15.99
7550.00	323.57	0.44	29.67	16.02
7600.00	323.72	0.42	29.76	16.05
7650.00	323.87	0.40	29.86	16.07
7700.00	324.02	0.37	29.95	16.10
7750.00	324.17	0.35	30.04	16.12
7800.00	324.33	0.34	30.15	16.12
7850.00	324.50	0.32	30.28	16.09
7900.00	324.67	0.31	30.41	16.07
7950.00	324.85	0.30	30.55	16.04
8000.00	325.02	0.29	30.68	16.01
8050.00	325.19	0.28	30.81	15.98
8100.00	325.36	0.26	30.94	15.96
8150.00	325.54	0.25	31.07	15.93
8200.00	325.71	0.24	31.20	15.90
8250.00	325.88	0.23	31.33	15.87
8300.00	326.06	0.22	31.46	15.85
8350.00	326.23	0.20	31.60	15.82
8400.00	326.40	0.19	31.73	15.79
8450.00	326.57	0.18	31.86	15.76
8500.00	326.74	0.18	32.00	15.70
8550.00	326.90	0.17	32.13	15.64
8600.00	327.07	0.16	32.27	15.59
8650.00	327.23	0.16	32.40	15.53
8700.00	327.40	0.15	32.54	15.47
8750.00	327.56	0.15	32.67	15.41
8800.00	327.73	0.14	32.81	15.35
8850.00	327.89	0.13	32.95	15.29
8900.00	328.06	0.13	33.08	15.23
8950.00	328.22	0.12	33.22	15.18
9000.00	328.39	0.12	33.35	15.12
9050.00	328.55	0.11	33.49	15.06
9100.00	328.72	0.11	33.63	15.00
9150.00	328.89	0.10	33.78	14.93
9200.00	329.06	0.10	33.93	14.85
9250.00	329.23	0.10	34.09	14.78
9300.00	329.41	0.09	34.25	14.70
9350.00	329.58	0.09	34.40	14.63
9400.00	329.75	0.09	34.56	14.55
9450.00	329.92	0.08	34.71	14.48
9500.00	330.10	0.08	34.87	14.40
9550.00	330.27	0.08	35.03	14.33
9600.00	330.44	0.07	35.18	14.25
9650.00	330.62	0.07	35.34	14.18
9700.00	330.79	0.07	35.49	14.10
9750.00	330.96	0.06	35.65	14.03
9800.00	331.17	0.06	35.79	13.93
9850.00	331.38	0.06	35.94	13.83
9900.00	331.59	0.06	36.08	13.72
9950.00	331.81	0.05	36.23	13.62
10000.00	332.02	0.05	36.37	13.52
10050.00	332.23	0.05	36.51	13.42
10100.00	332.45	0.05	36.66	13.31
10150.00	332.66	0.05	36.80	13.21
10200.00	332.87	0.04	36.94	13.11
10250.00	333.09	0.04	37.09	13.01
10300.00	333.30	0.04	37.23	12.90
10350.00	333.51	0.04	37.37	12.80
10400.00	333.73	0.04	37.52	12.70
10450.00	334.02	0.03	37.62	12.65
10500.00	334.31	0.03	37.73	12.59
10550.00	334.59	0.03	37.83	12.54
10600.00	334.88	0.03	37.94	12.48
10650.00	335.17	0.03	38.04	12.43
10700.00	335.46	0.03	38.15	12.37
10750.00	335.75	0.03	38.25	12.31
10800.00	336.04	0.03	38.36	12.26
10850.00	336.32	0.03	38.46	12.20
10900.00	336.61	0.02	38.57	12.15
10950.00	336.90	0.02	38.68	12.09
11000.00	337.19	0.02	38.78	12.04
11050.00	337.54	0.02	38.86	12.01
11100.00	338.00	0.02	38.89	12.04
11150.00	338.47	0.02	38.93	12.07
11200.00	338.93	0.02	38.96	12.10
11250.00	339.39	0.02	39.00	12.13
11300.00	339.85	0.02	39.03	12.16
11350.00	340.32	0.02	39.06	12.18
11400.00	340.78	0.02	39.10	12.21
11450.00	341.24	0.02	39.13	12.24
11500.00	341.70	0.02	39.16	12.27
11550.00	342.17	0.02	39.20	12.30
11600.00	342.63	0.01	39.23	12.33
11650.00	343.09	0.01	39.27	12.36
11700.00	343.79	0.01	39.12	12.35
11750.00	344.55	0.01	38.92	12.34
11800.00	345.31	0.01	38.73	12.33
11850.00	346.06	0.01	38.54	12.31
11900.00	346.82	0.01	38.34	12.30
11950.00	347.58	0.01	38.15	12.29
12000.00	348.34	0.01	37.96	12.27
12050.00	349.10	0.01	37.76	12.26
12100.00	349.85	0.01	37.57	12.25
12150.00	350.61	0.01	37.38	12.24
12200.00	351.37	0.01	37.18	12.22
12250.00	352.13	0.01	36.99	12.21
12300.00	352.95	0.01	36.72	12.18
12350.00	353.91	0.01	36.29	12.10
12400.00	354.88	0.01	35.85	12.02
12450.00	355.84	0.01	35.41	11.94
12500.00	356.80	0.01	34.98	11.86
12550.00	357.76	0.01	34.54	11.78
12600.00	358.73	0.01	34.10	11.70
12650.00	359.69	0.01	33.66	11.62
12700.00	360.65	0.01	33.23	11.54
12750.00	361.62	0.01	32.79	11.46
12800.00	362.58	0.01	32.35	11.38
